Date,Adj Close,differenced_trasnformation_demand,differenced_demand_filled,differenced_inv_transformation_demand,date,year,month,week,day,dayofweek,week_of_month,is_weekend
2015-11-18,27.039413,0.8299209999999988,0.8299209999999988,27.039413,2015-11-18,2015,11,47,18,2,3,0
2015-11-19,27.38291,0.3434969999999993,0.3434969999999993,27.38291,2015-11-19,2015,11,47,19,3,3,0
2015-11-20,27.502789,0.11987900000000096,0.11987900000000096,27.502789,2015-11-20,2015,11,47,20,4,3,0
2015-11-23,27.145458,-0.3573309999999985,-0.3573309999999985,27.145458,2015-11-23,2015,11,48,23,0,4,0
2015-11-24,27.405964,0.26050599999999946,0.26050599999999946,27.405964,2015-11-24,2015,11,48,24,1,4,0
2015-11-25,27.210009000000003,-0.19595499999999788,-0.19595499999999788,27.210009000000003,2015-11-25,2015,11,48,25,2,4,0
2015-11-27,27.159294,-0.05071500000000384,-0.05071500000000384,27.159294,2015-11-27,2015,11,48,27,4,4,0
2015-11-30,27.272253000000003,0.11295900000000358,0.11295900000000358,27.272253000000003,2015-11-30,2015,11,49,30,0,5,0
2015-12-01,27.050943,-0.22131000000000256,-0.22131000000000256,27.050943,2015-12-01,2015,12,49,1,1,1,0
2015-12-02,26.806573999999998,-0.2443690000000025,-0.2443690000000025,26.806573999999998,2015-12-02,2015,12,49,2,2,1,0
2015-12-03,26.557598,-0.24897599999999898,-0.24897599999999898,26.557598,2015-12-03,2015,12,49,3,3,1,0
2015-12-04,27.44055,0.8829520000000031,0.8829520000000031,27.44055,2015-12-04,2015,12,49,4,4,1,0
2015-12-07,27.267640999999998,-0.1729090000000042,-0.1729090000000042,27.267640999999998,2015-12-07,2015,12,50,7,0,1,0
2015-12-08,27.256117,-0.01152399999999787,-0.01152399999999787,27.256117,2015-12-08,2015,12,50,8,1,2,0
2015-12-09,26.654425,-0.6016919999999999,-0.6016919999999999,26.654425,2015-12-09,2015,12,50,9,2,2,0
2015-12-10,26.781218,0.12679299999999927,0.12679299999999927,26.781218,2015-12-10,2015,12,50,10,3,2,0
2015-12-11,26.091917000000002,-0.6893009999999968,-0.6893009999999968,26.091917000000002,2015-12-11,2015,12,50,11,4,2,0
2015-12-14,25.930544,-0.1613730000000011,-0.1613730000000011,25.930544,2015-12-14,2015,12,51,14,0,2,0
2015-12-15,25.471773000000002,-0.4587709999999987,-0.4587709999999987,25.471773000000002,2015-12-15,2015,12,51,15,1,3,0
2015-12-16,25.667734,0.19596099999999694,0.19596099999999694,25.667734,2015-12-16,2015,12,51,16,2,3,0
2015-12-17,25.123669,-0.5440649999999998,-0.5440649999999998,25.123669,2015-12-17,2015,12,51,17,3,3,0
2015-12-18,24.44359,-0.6800789999999992,-0.6800789999999992,24.44359,2015-12-18,2015,12,51,18,4,3,0
2015-12-21,24.743288,0.29969799999999935,0.29969799999999935,24.743288,2015-12-21,2015,12,52,21,0,3,0
2015-12-22,24.720238000000002,-0.023049999999997794,-0.023049999999997794,24.720238000000002,2015-12-22,2015,12,52,22,1,4,0
2015-12-23,25.038376,0.3181379999999976,0.3181379999999976,25.038376,2015-12-23,2015,12,52,23,2,4,0
2015-12-24,24.904663,-0.1337130000000002,-0.1337130000000002,24.904663,2015-12-24,2015,12,52,24,3,4,0
2015-12-28,24.625717,-0.2789459999999977,-0.2789459999999977,24.625717,2015-12-28,2015,12,53,28,0,4,0
2015-12-29,25.068346,0.4426289999999966,0.4426289999999966,25.068346,2015-12-29,2015,12,53,29,1,5,0
2015-12-30,24.740984,-0.32736199999999727,-0.32736199999999727,24.740984,2015-12-30,2015,12,53,30,2,5,0
2015-12-31,24.266081,-0.4749030000000012,-0.4749030000000012,24.266081,2015-12-31,2015,12,53,31,3,5,0
2016-01-04,24.286827,0.020745999999999043,0.020745999999999043,24.286827,2016-01-04,2016,1,1,4,0,1,0
2016-01-05,23.678214999999998,-0.6086120000000008,-0.6086120000000008,23.678214999999998,2016-01-05,2016,1,1,5,1,1,0
2016-01-06,23.214844,-0.46337099999999865,-0.46337099999999865,23.214844,2016-01-06,2016,1,1,6,2,1,0
2016-01-07,22.235070999999998,-0.9797730000000016,-0.9797730000000016,22.235070999999998,2016-01-07,2016,1,1,7,3,1,0
2016-01-08,22.352648000000002,0.11757700000000426,0.11757700000000426,22.352648000000002,2016-01-08,2016,1,1,8,4,2,0
2016-01-11,22.714584,0.3619359999999965,0.3619359999999965,22.714584,2016-01-11,2016,1,2,11,0,2,0
2016-01-12,23.044249,0.3296650000000021,0.3296650000000021,23.044249,2016-01-12,2016,1,2,12,1,2,0
2016-01-13,22.451778,-0.5924709999999997,-0.5924709999999997,22.451778,2016-01-13,2016,1,2,13,2,2,0
2016-01-14,22.942814000000002,0.49103600000000114,0.49103600000000114,22.942814000000002,2016-01-14,2016,1,2,14,3,2,0
2016-01-15,22.39184,-0.5509740000000036,-0.5509740000000036,22.39184,2016-01-15,2016,1,2,15,4,3,0
2016-01-19,22.283484,-0.10835599999999701,-0.10835599999999701,22.283484,2016-01-19,2016,1,3,19,1,3,0
2016-01-20,22.313454,0.02996999999999872,0.02996999999999872,22.313454,2016-01-20,2016,1,3,20,2,3,0
2016-01-21,22.200492999999998,-0.11296100000000209,-0.11296100000000209,22.200492999999998,2016-01-21,2016,1,3,21,3,3,0
2016-01-22,23.380833,1.180340000000001,1.180340000000001,23.380833,2016-01-22,2016,1,3,22,4,4,0
2016-01-25,22.924374,-0.45645899999999884,-0.45645899999999884,22.924374,2016-01-25,2016,1,4,25,0,4,0
2016-01-26,23.051163,0.1267889999999987,0.1267889999999987,23.051163,2016-01-26,2016,1,4,26,1,4,0
2016-01-27,21.536551,-1.5146119999999996,-1.5146119999999996,21.536551,2016-01-27,2016,1,4,27,2,4,0
2016-01-28,21.691013,0.15446200000000232,0.15446200000000232,21.691013,2016-01-28,2016,1,4,28,3,4,0
2016-01-29,22.440247,0.7492339999999977,0.7492339999999977,22.440247,2016-01-29,2016,1,4,29,4,5,0
2016-02-01,22.230461,-0.20978600000000114,-0.20978600000000114,22.230461,2016-02-01,2016,2,5,1,0,1,0
2016-02-02,21.780920000000002,-0.4495409999999964,-0.4495409999999964,21.780920000000002,2016-02-02,2016,2,5,2,1,1,0
2016-02-03,22.212023000000002,0.43110300000000024,0.43110300000000024,22.212023000000002,2016-02-03,2016,2,5,3,2,1,0
2016-02-04,22.390491,0.17846799999999874,0.17846799999999874,22.390491,2016-02-04,2016,2,5,4,3,1,0
2016-02-05,21.792483999999998,-0.5980070000000026,-0.5980070000000026,21.792483999999998,2016-02-05,2016,2,5,5,4,1,0
2016-02-08,22.021952,0.22946800000000067,0.22946800000000067,22.021952,2016-02-08,2016,2,6,8,0,2,0
2016-02-09,22.017317000000002,-0.004634999999996836,-0.004634999999996836,22.017317000000002,2016-02-09,2016,2,6,9,1,2,0
2016-02-10,21.85043,-0.16688700000000267,-0.16688700000000267,21.85043,2016-02-10,2016,2,6,10,2,2,0
2016-02-11,21.718311,-0.13211899999999943,-0.13211899999999943,21.718311,2016-02-11,2016,2,6,11,3,2,0
2016-02-12,21.785534,0.06722299999999848,0.06722299999999848,21.785534,2016-02-12,2016,2,6,12,4,2,0
2016-02-16,22.399770999999998,0.6142369999999993,0.6142369999999993,22.399770999999998,2016-02-16,2016,2,7,16,1,3,0
2016-02-17,22.742807,0.34303600000000145,0.34303600000000145,22.742807,2016-02-17,2016,2,7,17,2,3,0
2016-02-18,22.311687,-0.43111999999999995,-0.43111999999999995,22.311687,2016-02-18,2016,2,7,18,3,3,0
2016-02-19,22.260693,-0.05099399999999932,-0.05099399999999932,22.260693,2016-02-19,2016,2,7,19,4,3,0
2016-02-22,22.455395000000003,0.19470200000000304,0.19470200000000304,22.455395000000003,2016-02-22,2016,2,8,22,0,4,0
2016-02-23,21.947784,-0.5076110000000043,-0.5076110000000043,21.947784,2016-02-23,2016,2,8,23,1,4,0
2016-02-24,22.274603,0.3268190000000004,0.3268190000000004,22.274603,2016-02-24,2016,2,8,24,2,4,0
2016-02-25,22.427582,0.15297900000000197,0.15297900000000197,22.427582,2016-02-25,2016,2,8,25,3,4,0
2016-02-26,22.462347,0.03476500000000016,0.03476500000000016,22.462347,2016-02-26,2016,2,8,26,4,4,0
2016-02-29,22.411354,-0.05099300000000184,-0.05099300000000184,22.411354,2016-02-29,2016,2,9,29,0,5,0
2016-03-01,23.301409,0.8900550000000003,0.8900550000000003,23.301409,2016-03-01,2016,3,9,1,1,1,0
2016-03-02,23.352404,0.050995000000000346,0.050995000000000346,23.352404,2016-03-02,2016,3,9,2,2,1,0
2016-03-03,23.526241,0.1738369999999989,0.1738369999999989,23.526241,2016-03-03,2016,3,9,3,3,1,0
2016-03-04,23.876244,0.35000300000000095,0.35000300000000095,23.876244,2016-03-04,2016,3,9,4,4,1,0
2016-03-07,23.612,-0.2642440000000015,-0.2642440000000015,23.612,2016-03-07,2016,3,10,7,0,1,0
2016-03-08,23.417299,-0.19470099999999846,-0.19470099999999846,23.417299,2016-03-08,2016,3,10,8,1,2,0
2016-03-09,23.438166,0.02086699999999908,0.02086699999999908,23.438166,2016-03-09,2016,3,10,9,2,2,0
2016-03-10,23.449757,0.011591000000002794,0.011591000000002794,23.449757,2016-03-10,2016,3,10,10,3,2,0
2016-03-11,23.702402,0.25264499999999757,0.25264499999999757,23.702402,2016-03-11,2016,3,10,11,4,2,0
2016-03-14,23.762663,0.060261000000000564,0.060261000000000564,23.762663,2016-03-14,2016,3,11,14,0,2,0
2016-03-15,24.240143,0.4774799999999999,0.4774799999999999,24.240143,2016-03-15,2016,3,11,15,1,3,0
2016-03-16,24.562326000000002,0.32218300000000255,0.32218300000000255,24.562326000000002,2016-03-16,2016,3,11,16,2,3,0
2016-03-17,24.522923000000002,-0.03940300000000008,-0.03940300000000008,24.522923000000002,2016-03-17,2016,3,11,17,3,3,0
2016-03-18,24.550734,0.027810999999996255,0.027810999999996255,24.550734,2016-03-18,2016,3,11,18,4,3,0
2016-03-21,24.54842,-0.002313999999998373,-0.002313999999998373,24.54842,2016-03-21,2016,3,12,21,0,3,0
2016-03-22,24.736162,0.18774200000000008,0.18774200000000008,24.736162,2016-03-22,2016,3,12,22,1,4,0
2016-03-23,24.599404999999997,-0.1367570000000029,-0.1367570000000029,24.599404999999997,2016-03-23,2016,3,12,23,2,4,0
2016-03-24,24.492788,-0.10661699999999641,-0.10661699999999641,24.492788,2016-03-24,2016,3,12,24,3,4,0
2016-03-28,24.381531,-0.11125700000000194,-0.11125700000000194,24.381531,2016-03-28,2016,3,13,28,0,4,0
2016-03-29,24.958675,0.5771440000000005,0.5771440000000005,24.958675,2016-03-29,2016,3,13,29,1,5,0
2016-03-30,25.394432000000002,0.4357570000000024,0.4357570000000024,25.394432000000002,2016-03-30,2016,3,13,30,2,5,0
2016-03-31,25.262314,-0.13211800000000196,-0.13211800000000196,25.262314,2016-03-31,2016,3,13,31,3,5,0
2016-04-01,25.494101,0.23178700000000063,0.23178700000000063,25.494101,2016-04-01,2016,4,13,1,4,1,0
2016-04-04,25.756023000000003,0.261922000000002,0.261922000000002,25.756023000000003,2016-04-04,2016,4,14,4,0,1,0
2016-04-05,25.452379,-0.303644000000002,-0.303644000000002,25.452379,2016-04-05,2016,4,14,5,1,1,0
2016-04-06,25.718935000000002,0.26655600000000135,0.26655600000000135,25.718935000000002,2016-04-06,2016,4,14,6,2,1,0
2016-04-07,25.15801,-0.560925000000001,-0.560925000000001,25.15801,2016-04-07,2016,4,14,7,3,1,0
2016-04-08,25.185829000000002,0.027819000000000926,0.027819000000000926,25.185829000000002,2016-04-08,2016,4,14,8,4,2,0
2016-04-11,25.269270000000002,0.08344100000000054,0.08344100000000054,25.269270000000002,2016-04-11,2016,4,15,11,0,2,0
2016-04-12,25.598406,0.3291359999999983,0.3291359999999983,25.598406,2016-04-12,2016,4,15,12,1,2,0
2016-04-13,25.969263,0.3708570000000009,0.3708570000000009,25.969263,2016-04-13,2016,4,15,13,2,2,0
2016-04-14,25.983168,0.013904999999997614,0.013904999999997614,25.983168,2016-04-14,2016,4,15,14,3,2,0
2016-04-15,25.461653,-0.5215150000000008,-0.5215150000000008,25.461653,2016-04-15,2016,4,15,15,4,3,0
2016-04-18,24.912319,-0.5493339999999982,-0.5493339999999982,24.912319,2016-04-18,2016,4,16,18,0,3,0
2016-04-19,24.780201,-0.1321179999999984,-0.1321179999999984,24.780201,2016-04-19,2016,4,16,19,1,3,0
2016-04-20,24.831192,0.050990999999999786,0.050990999999999786,24.831192,2016-04-20,2016,4,16,20,2,3,0
2016-04-21,24.562326000000002,-0.26886599999999916,-0.26886599999999916,24.562326000000002,2016-04-21,2016,4,16,21,3,3,0
2016-04-22,24.495106,-0.0672200000000025,-0.0672200000000025,24.495106,2016-04-22,2016,4,16,22,4,4,0
2016-04-25,24.356031,-0.13907499999999828,-0.13907499999999828,24.356031,2016-04-25,2016,4,17,25,0,4,0
2016-04-26,24.186834,-0.16919700000000049,-0.16919700000000049,24.186834,2016-04-26,2016,4,17,26,1,4,0
2016-04-27,22.673273000000002,-1.5135609999999993,-1.5135609999999993,22.673273000000002,2016-04-27,2016,4,17,27,2,4,0
2016-04-28,21.980235999999998,-0.6930370000000039,-0.6930370000000039,21.980235999999998,2016-04-28,2016,4,17,28,3,4,0
2016-04-29,21.727585,-0.25265099999999663,-0.25265099999999663,21.727585,2016-04-29,2016,4,17,29,4,5,0
2016-05-02,21.704407,-0.023178000000001475,-0.023178000000001475,21.704407,2016-05-02,2016,5,18,2,0,1,0
2016-05-03,22.061357,0.3569500000000012,0.3569500000000012,22.061357,2016-05-03,2016,5,18,3,1,1,0
2016-05-04,21.831894000000002,-0.22946299999999908,-0.22946299999999908,21.831894000000002,2016-05-04,2016,5,18,4,2,1,0
2016-05-05,21.743277,-0.08861700000000283,-0.08861700000000283,21.743277,2016-05-05,2016,5,18,5,3,1,0
2016-05-06,21.622010999999997,-0.1212660000000021,-0.1212660000000021,21.622010999999997,2016-05-06,2016,5,18,6,4,1,0
2016-05-09,21.638338,0.016327000000003977,0.016327000000003977,21.638338,2016-05-09,2016,5,19,9,0,2,0
2016-05-10,21.785248,0.14690999999999832,0.14690999999999832,21.785248,2016-05-10,2016,5,19,10,1,2,0
2016-05-11,21.573044,-0.21220399999999984,-0.21220399999999984,21.573044,2016-05-11,2016,5,19,11,2,2,0
2016-05-12,21.066998,-0.5060459999999978,-0.5060459999999978,21.066998,2016-05-12,2016,5,19,12,3,2,0
2016-05-13,21.10898,0.0419819999999973,0.0419819999999973,21.10898,2016-05-13,2016,5,19,13,4,2,0
2016-05-16,21.892521,0.7835409999999996,0.7835409999999996,21.892521,2016-05-16,2016,5,20,16,0,3,0
2016-05-17,21.801575,-0.09094599999999886,-0.09094599999999886,21.801575,2016-05-17,2016,5,20,17,1,3,0
2016-05-18,22.051092,0.24951700000000088,0.24951700000000088,22.051092,2016-05-18,2016,5,20,18,2,3,0
2016-05-19,21.967144,-0.08394799999999947,-0.08394799999999947,21.967144,2016-05-19,2016,5,20,19,3,3,0
2016-05-20,22.205004000000002,0.2378600000000013,0.2378600000000013,22.205004000000002,2016-05-20,2016,5,20,20,4,3,0
2016-05-23,22.487171,0.2821669999999976,0.2821669999999976,22.487171,2016-05-23,2016,5,21,23,0,4,0
2016-05-24,22.829973000000003,0.3428020000000025,0.3428020000000025,22.829973000000003,2016-05-24,2016,5,21,24,1,4,0
2016-05-25,23.231071,0.4010979999999975,0.4010979999999975,23.231071,2016-05-25,2016,5,21,25,2,4,0
2016-05-26,23.415297,0.1842259999999989,0.1842259999999989,23.415297,2016-05-26,2016,5,21,26,3,4,0
2016-05-27,23.401301999999998,-0.013995000000001312,-0.013995000000001312,23.401301999999998,2016-05-27,2016,5,21,27,4,4,0
2016-05-31,23.287041000000002,-0.1142609999999955,-0.1142609999999955,23.287041000000002,2016-05-31,2016,5,22,31,1,5,0
2016-06-01,22.960558,-0.3264830000000032,-0.3264830000000032,22.960558,2016-06-01,2016,6,22,1,2,1,0
2016-06-02,22.787992000000003,-0.17256599999999622,-0.17256599999999622,22.787992000000003,2016-06-02,2016,6,22,2,3,1,0
2016-06-03,22.834639000000003,0.046647000000000105,0.046647000000000105,22.834639000000003,2016-06-03,2016,6,22,3,4,1,0
2016-06-06,23.000206,0.1655669999999958,0.1655669999999958,23.000206,2016-06-06,2016,6,23,6,0,1,0
2016-06-07,23.093483,0.0932770000000005,0.0932770000000005,23.093483,2016-06-07,2016,6,23,7,1,1,0
2016-06-08,23.072495999999997,-0.020987000000001643,-0.020987000000001643,23.072495999999997,2016-06-08,2016,6,23,8,2,2,0
2016-06-09,23.238064,0.16556800000000393,0.16556800000000393,23.238064,2016-06-09,2016,6,23,9,3,2,0
2016-06-10,23.046848,-0.19121600000000072,-0.19121600000000072,23.046848,2016-06-10,2016,6,23,10,4,2,0
2016-06-13,22.699377,-0.3474710000000023,-0.3474710000000023,22.699377,2016-06-13,2016,6,24,13,0,2,0
2016-06-14,22.727365,0.027988000000000568,0.027988000000000568,22.727365,2016-06-14,2016,6,24,14,1,2,0
2016-06-15,22.652739999999998,-0.07462500000000105,-0.07462500000000105,22.652739999999998,2016-06-15,2016,6,24,15,2,3,0
2016-06-16,22.748354,0.0956140000000012,0.0956140000000012,22.748354,2016-06-16,2016,6,24,16,3,3,0
2016-06-17,22.230656,-0.5176979999999993,-0.5176979999999993,22.230656,2016-06-17,2016,6,24,17,4,3,0
2016-06-20,22.177017000000003,-0.053638999999996884,-0.053638999999996884,22.177017000000003,2016-06-20,2016,6,25,20,0,3,0
2016-06-21,22.36591,0.18889299999999665,0.18889299999999665,22.36591,2016-06-21,2016,6,25,21,1,3,0
2016-06-22,22.28196,-0.08394999999999797,-0.08394999999999797,22.28196,2016-06-22,2016,6,25,22,2,4,0
2016-06-23,22.410219,0.1282589999999999,0.1282589999999999,22.410219,2016-06-23,2016,6,25,23,3,4,0
2016-06-24,21.780586,-0.6296330000000019,-0.6296330000000019,21.780586,2016-06-24,2016,6,25,24,4,4,0
2016-06-27,21.463435999999998,-0.3171500000000016,-0.3171500000000016,21.463435999999998,2016-06-27,2016,6,26,27,0,4,0
2016-06-28,21.82489,0.36145400000000194,0.36145400000000194,21.82489,2016-06-28,2016,6,26,28,1,4,0
2016-06-29,22.013783,0.1888930000000002,0.1888930000000002,22.013783,2016-06-29,2016,6,26,29,2,5,0
2016-06-30,22.293619,0.27983599999999953,0.27983599999999953,22.293619,2016-06-30,2016,6,26,30,3,5,0
2016-07-01,22.36125,0.06763099999999866,0.06763099999999866,22.36125,2016-07-01,2016,7,26,1,4,1,0
2016-07-05,22.151369,-0.20988099999999932,-0.20988099999999932,22.151369,2016-07-05,2016,7,27,5,1,1,0
2016-07-06,22.277292000000003,0.12592300000000378,0.12592300000000378,22.277292000000003,2016-07-06,2016,7,27,6,2,1,0
2016-07-07,22.372908,0.09561599999999615,0.09561599999999615,22.372908,2016-07-07,2016,7,27,7,3,1,0
2016-07-08,22.545471,0.17256300000000024,0.17256300000000024,22.545471,2016-07-08,2016,7,27,8,4,2,0
2016-07-11,22.615433,0.0699620000000003,0.0699620000000003,22.615433,2016-07-11,2016,7,28,11,0,2,0
2016-07-12,22.718039,0.10260600000000153,0.10260600000000153,22.718039,2016-07-12,2016,7,28,12,1,2,0
2016-07-13,22.589776999999998,-0.12826200000000298,-0.12826200000000298,22.589776999999998,2016-07-13,2016,7,28,13,2,2,0
2016-07-14,23.037518,0.4477410000000006,0.4477410000000006,23.037518,2016-07-14,2016,7,28,14,3,2,0
2016-07-15,23.035181,-0.002336999999997147,-0.002336999999997147,23.035181,2016-07-15,2016,7,28,15,4,3,0
2016-07-18,23.280043,0.2448619999999977,0.2448619999999977,23.280043,2016-07-18,2016,7,29,18,0,3,0
2016-07-19,23.289368,0.009325000000000472,0.009325000000000472,23.289368,2016-07-19,2016,7,29,19,1,3,0
2016-07-20,23.310354,0.020986000000000615,0.020986000000000615,23.310354,2016-07-20,2016,7,29,20,2,3,0
2016-07-21,23.18676,-0.12359400000000065,-0.12359400000000065,23.18676,2016-07-21,2016,7,29,21,3,3,0
2016-07-22,23.007202,-0.1795580000000001,-0.1795580000000001,23.007202,2016-07-22,2016,7,29,22,4,4,0
2016-07-25,22.699377,-0.3078250000000011,-0.3078250000000011,22.699377,2016-07-25,2016,7,30,25,0,4,0
2016-07-26,22.543136999999998,-0.15624000000000038,-0.15624000000000038,22.543136999999998,2016-07-26,2016,7,30,26,1,4,0
2016-07-27,24.007618,1.4644810000000028,1.4644810000000028,24.007618,2016-07-27,2016,7,30,27,2,4,0
2016-07-28,24.331754999999998,0.3241369999999968,0.3241369999999968,24.331754999999998,2016-07-28,2016,7,30,28,3,4,0
2016-07-29,24.301443,-0.030311999999998562,-0.030311999999998562,24.301443,2016-07-29,2016,7,30,29,4,5,0
2016-08-01,24.730526,0.4290830000000021,0.4290830000000021,24.730526,2016-08-01,2016,8,31,1,0,1,0
2016-08-02,24.364407999999997,-0.3661180000000037,-0.3661180000000037,24.364407999999997,2016-08-02,2016,8,31,2,1,1,0
2016-08-03,24.669895,0.30548700000000295,0.30548700000000295,24.669895,2016-08-03,2016,8,31,3,2,1,0
2016-08-04,24.82229,0.1523949999999985,0.1523949999999985,24.82229,2016-08-04,2016,8,31,4,3,1,0
2016-08-05,25.199773999999998,0.37748399999999904,0.37748399999999904,25.199773999999998,2016-08-05,2016,8,31,5,4,1,0
2016-08-08,25.408445,0.2086710000000025,0.2086710000000025,25.408445,2016-08-08,2016,8,32,8,0,2,0
2016-08-09,25.511608,0.10316299999999856,0.10316299999999856,25.511608,2016-08-09,2016,8,32,9,1,2,0
2016-08-10,25.321693,-0.18991499999999917,-0.18991499999999917,25.321693,2016-08-10,2016,8,32,10,2,2,0
2016-08-11,25.305283,-0.01641000000000048,-0.01641000000000048,25.305283,2016-08-11,2016,8,32,11,3,2,0
2016-08-12,25.363899,0.05861600000000067,0.05861600000000067,25.363899,2016-08-12,2016,8,32,12,4,2,0
2016-08-15,25.668697,0.3047980000000017,0.3047980000000017,25.668697,2016-08-15,2016,8,33,15,0,3,0
2016-08-16,25.645245000000003,-0.023451999999998918,-0.023451999999998918,25.645245000000003,2016-08-16,2016,8,33,16,1,3,0
2016-08-17,25.607733,-0.0375120000000031,-0.0375120000000031,25.607733,2016-08-17,2016,8,33,17,2,3,0
2016-08-18,25.574908999999998,-0.03282400000000152,-0.03282400000000152,25.574908999999998,2016-08-18,2016,8,33,18,3,3,0
2016-08-19,25.640558,0.06564900000000051,0.06564900000000051,25.640558,2016-08-19,2016,8,33,19,4,3,0
2016-08-22,25.441267,-0.19929099999999877,-0.19929099999999877,25.441267,2016-08-22,2016,8,34,22,0,4,0
2016-08-23,25.520982999999998,0.07971599999999768,0.07971599999999768,25.520982999999998,2016-08-23,2016,8,34,23,1,4,0
2016-08-24,25.328726,-0.1922569999999979,-0.1922569999999979,25.328726,2016-08-24,2016,8,34,24,2,4,0
2016-08-25,25.220881,-0.10784500000000108,-0.10784500000000108,25.220881,2016-08-25,2016,8,34,25,3,4,0
2016-08-26,25.073164000000002,-0.14771699999999655,-0.14771699999999655,25.073164000000002,2016-08-26,2016,8,34,26,4,4,0
2016-08-29,25.045029,-0.028135000000002464,-0.028135000000002464,25.045029,2016-08-29,2016,8,35,29,0,5,0
2016-08-30,24.852772,-0.1922569999999979,-0.1922569999999979,24.852772,2016-08-30,2016,8,35,30,1,5,0
2016-08-31,24.876217,0.023444999999998828,0.023444999999998828,24.876217,2016-08-31,2016,8,35,31,2,5,0
2016-09-01,25.023932000000002,0.1477150000000016,0.1477150000000016,25.023932000000002,2016-09-01,2016,9,35,1,3,1,0
2016-09-02,25.258394,0.23446199999999706,0.23446199999999706,25.258394,2016-09-02,2016,9,35,2,4,1,0
2016-09-06,25.251352,-0.007041999999998438,-0.007041999999998438,25.251352,2016-09-06,2016,9,36,6,1,1,0
2016-09-07,25.406098999999998,0.15474699999999686,0.15474699999999686,25.406098999999998,2016-09-07,2016,9,36,7,2,1,0
2016-09-08,24.740232000000002,-0.6658669999999951,-0.6658669999999951,24.740232000000002,2016-09-08,2016,9,36,8,3,2,0
2016-09-09,24.179873,-0.5603590000000018,-0.5603590000000018,24.179873,2016-09-09,2016,9,36,9,4,2,0
2016-09-12,24.721478,0.5416050000000006,0.5416050000000006,24.721478,2016-09-12,2016,9,37,12,0,2,0
2016-09-13,25.309967,0.5884889999999992,0.5884889999999992,25.309967,2016-09-13,2016,9,37,13,1,2,0
2016-09-14,26.205606,0.8956389999999992,0.8956389999999992,26.205606,2016-09-14,2016,9,37,14,2,2,0
2016-09-15,27.096556,0.8909500000000001,0.8909500000000001,27.096556,2016-09-15,2016,9,37,15,3,3,0
2016-09-16,26.944159000000003,-0.152396999999997,-0.152396999999997,26.944159000000003,2016-09-16,2016,9,37,16,4,3,0
2016-09-19,26.629986,-0.3141730000000038,-0.3141730000000038,26.629986,2016-09-19,2016,9,38,19,0,3,0
2016-09-20,26.627638,-0.0023479999999977963,-0.0023479999999977963,26.627638,2016-09-20,2016,9,38,20,1,3,0
2016-09-21,26.622952,-0.004685999999999524,-0.004685999999999524,26.622952,2016-09-21,2016,9,38,21,2,3,0
2016-09-22,26.873822999999998,0.2508709999999965,0.2508709999999965,26.873822999999998,2016-09-22,2016,9,38,22,3,4,0
2016-09-23,26.425998999999997,-0.44782400000000067,-0.44782400000000067,26.425998999999997,2016-09-23,2016,9,38,23,4,4,0
2016-09-26,26.46586,0.03986100000000192,0.03986100000000192,26.46586,2016-09-26,2016,9,39,26,0,4,0
2016-09-27,26.515093,0.04923300000000097,0.04923300000000097,26.515093,2016-09-27,2016,9,39,27,1,4,0
2016-09-28,26.716728000000003,0.20163500000000312,0.20163500000000312,26.716728000000003,2016-09-28,2016,9,39,28,2,4,0
2016-09-29,26.301733000000002,-0.4149950000000011,-0.4149950000000011,26.301733000000002,2016-09-29,2016,9,39,29,3,5,0
2016-09-30,26.505715999999996,0.2039829999999938,0.2039829999999938,26.505715999999996,2016-09-30,2016,9,39,30,4,5,0
2016-10-03,26.381453000000004,-0.12426299999999202,-0.12426299999999202,26.381453000000004,2016-10-03,2016,10,40,3,0,1,0
2016-10-04,26.493994,0.11254099999999667,0.11254099999999667,26.493994,2016-10-04,2016,10,40,4,1,1,0
2016-10-05,26.505715999999996,0.011721999999995347,0.011721999999995347,26.505715999999996,2016-10-05,2016,10,40,5,2,1,0
2016-10-06,26.702669,0.19695300000000415,0.19695300000000415,26.702669,2016-10-06,2016,10,40,6,3,1,0
2016-10-07,26.742519,0.03985000000000127,0.03985000000000127,26.742519,2016-10-07,2016,10,40,7,4,1,0
2016-10-10,27.209095,0.4665759999999999,0.4665759999999999,27.209095,2016-10-10,2016,10,41,10,0,2,0
2016-10-11,27.267714,0.0586190000000002,0.0586190000000002,27.267714,2016-10-11,2016,10,41,11,1,2,0
2016-10-12,27.511546999999997,0.24383299999999508,0.24383299999999508,27.511546999999997,2016-10-12,2016,10,41,12,2,2,0
2016-10-13,27.427151000000002,-0.08439599999999459,-0.08439599999999459,27.427151000000002,2016-10-13,2016,10,41,13,3,2,0
2016-10-14,27.57954,0.15238899999999944,0.15238899999999944,27.57954,2016-10-14,2016,10,41,14,4,2,0
2016-10-17,27.560791,-0.018749000000003235,-0.018749000000003235,27.560791,2016-10-17,2016,10,42,17,0,3,0
2016-10-18,27.542028000000002,-0.01876299999999631,-0.01876299999999631,27.542028000000002,2016-10-18,2016,10,42,18,1,3,0
2016-10-19,27.459969,-0.08205900000000099,-0.08205900000000099,27.459969,2016-10-19,2016,10,42,19,2,3,0
2016-10-20,27.445896,-0.01407299999999978,-0.01407299999999978,27.445896,2016-10-20,2016,10,42,20,3,3,0
